baslik_kontrol,input_kontrol,buton_kontrol,resim_kontrol,submit_kontrol,link_kontrol,sifre_alani_kontrol,mail_alani_kontrol,gizli_etiket_kontrol,ses_dosyasi_kontrol,video_kontrol,input_sayisi,buton_sayisi,resim_sayisi,secenek_sayisi,liste_sayisi,TH_sayisi,TR_sayisi,href_sayisi,paragraf_sayisi,script_sayisi,baslik_uzunlugu,url,label
,1,1,0,1,1,0,0,1,0,0,28,2,0,87,137,0,0,19,22,22,34,https://ustracking.servehalflife.com/,1
,1,1,0,1,1,0,0,1,0,0,28,2,0,87,137,0,0,19,22,22,34,https://uspitracking855220.servecounterstrike.com/,1
,1,1,0,1,1,0,1,1,0,0,30,6,0,65,169,0,0,18,80,14,34,https://uiopis.biufs.top/moblie/client/login.html,1
,1,1,0,1,1,0,0,1,0,0,28,2,0,87,137,0,0,19,22,22,34,https://trackupdate.serveirc.com/,1
,1,1,0,1,1,0,1,1,0,0,27,2,0,182,133,0,0,12,21,19,34,https://my.delivery-package.q12y.live/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://ttsi-dot-exceldownloads.uk.r.appspot.com/,1
,1,1,0,0,1,1,0,1,0,0,14,3,0,0,9,0,0,2,0,1,52,https://www.bei-galfes.com/wp-content/plugins/awjuegy/includes/wellsfargo.com.asp.aws/wells/pafe_a.php,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://actionrequired.boxmode.io/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://att-mail5678.boxmode.io/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://upfatedsuppot.boxmode.io/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,https://updatesbctools.boxmode.io/,1
,1,1,0,0,1,1,0,1,0,0,6,2,0,0,70,0,0,37,33,50,14,https://mail.rossozecchino.com/MY/express-au/my-shopping-cart.php,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder187574.dynadot.com/,1
,1,1,0,0,1,1,1,0,0,0,5,1,0,0,0,0,0,3,0,9,16,https://drewnex.info/media/jui/js/adobe/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeife7ttpbiibbgt7txck7qdgng3hrbcqsalgsegawlhervyzmx57am.ipfs.w3s.link/BIZ-FILES.html,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://securspend.org/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://banreservass-personass.netlify.app,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,4,https://qcgnbk.webwave.dev/,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,13,https://d94u21.webwave.dev/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,http://maxxbox.de/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,https://h1r1iotq.dreamwp.com/banking/manage/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://login.selfcheck-sparka.de,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,http://is.gd/y9sLeQ,1
,1,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,8,15,4,15,http://site9610000.92.webydo.com/home-1.html,1
,1,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,8,15,4,15,https://link.uinsgd.ac.id/m0uk4,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,http://bit.do/log-IBper,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,https://bit.ly/bpDirect,1
,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,https://sites.google.com/view/doc-office-/home,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,10,http://accessofindomestic.superiorcampingsociety.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imaje.in/vystarcureviewauthorizedtransaction/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,https://www.paypey.jp.service-co.ccreoeresmaos.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,http://is.gd/NCmX43,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,http://tinyurl.com/portalebperit,1
,1,0,0,1,1,0,0,0,0,0,2,0,0,0,38,0,0,30,83,14,48,https://betasus.xyz,1
,1,1,0,0,1,0,0,0,0,0,1,2,0,0,21,0,0,15,23,8,43,https://ayanmovies.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder181031.dynadot.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,12,http://32redsport.info,1
,1,1,0,0,1,0,0,0,0,0,3,3,0,0,11,0,0,3,20,11,8,https://p3wa9q.com/9ODY.app,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,https://tinyurl.com/2smypnby,1
,1,1,0,0,1,0,1,0,0,0,3,16,0,0,45,0,3,6,5,6,11,http://hopbridger.exchange,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10,17,http://metamaske.org.cn,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeib3filshuf3lsb5un2emjtsgjnhcvr3fybtz4npzomwmkslnx7zji.ipfs.w3s.link/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://obaidani.lt.emlnk.com/Prod/link-tracker?notrack=1&amp;redirectUrl=aHR0cHMlM0ElMkYlMkZpbHNodWYzbHNiNXVuMmVtanRzZ2puaGN2cjNmeWJ0ejRucHpvbXdta3Nsbng3emppLWlwZnMtdzNzLWxpbmsudHJhbnNsYXRlLmdvb2clMkYlM0ZfeF90cl9ocCUzRGJhZnliZWliM2YlMjZfeF90cl9zbCUzRGF1dG8lMjZfeF90cl90bCUzRGVuJTI2X3hfdHJfaGwlM0Rlbi1VUyUyNl94X3RyX3B0byUzRHdhcHA=&amp;sig=AtyrmGdXFnwJ7sX3U3Lw7A544aEnPF6k4pQYC2jaB8QB&amp;iat=1671710161&amp;a=%7C%7C612433256%7C%7C&amp;account=obaidani%2Eactivehosted%2Ecom&amp;email=hrDAW%2F183X7xunUZUCx6XPlMy%2BOWWuyaZunZiCXh6gI%3D&amp;s=c7ffae626568a2ba1d0b1cfe9e48e5ad&amp;i=8A10A1A25#amazon-noc-contact@amazon.com,1
,1,1,0,0,1,0,0,1,0,0,43,7,0,29,14,4,6,2,31,6,8,https://app-evmos.excnenge.com/import.html,1
,1,1,0,0,1,1,0,1,0,0,8,2,0,0,4,0,0,5,11,12,62,https://sfrgerardestmonami.com/ns/xxxx-SFRwebcli/ologin.php,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,0,0,6,6,8,51,http://nodomain.com,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,http://official-myetherwallet.ml,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,https://www.paypey.jp.service-co.ccreoeresmaos.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,http://tinyurl.com/2smypnby,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://dolma.sa/snid.nme/mpne.php,1
,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,https://jackforeverjfr3.blogspot.com/,1
,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,17,1,2,0,https://mail.teikit.es/,1
,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,17,1,3,0,https://www.oncologiaclinicafpolis.com.br/r/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,https://pxlme.me/oiOm9_-0,1
,1,1,0,1,1,0,0,0,0,0,2,4,0,0,7,0,0,6,1,5,18,https://lojaabdiascyclo.blogspot.com/?gclid=EAIaIQobChMIh5mmvbGa_AIVxtzICh2rsgseEAAYASAAEgINZvD_BwE,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,22,http://arenamon.info,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,7,https://tribelio.page/stay-on,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://bancdebogot.webcindario.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,http://maxusdtdefi.cc,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://metamask888.com,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://wwwethereum.org,1
,1,1,0,0,1,0,0,1,0,0,3,20,0,0,22,0,0,7,45,20,11,http://ethereumhub33.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,20,https://www.nodeappradar.com/wallets,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,8,https://w3025v.webwave.dev/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,16,https://v.ht/LgJSN?verifed-pages003,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,8,https://fyi9qb.webwave.dev/,1
,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,19,http://connect-collabland.org,1
,1,1,0,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,3,10,40,http://www.multichainbridge-xyz.com/,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,4,11,https://c35e39.webwave.dev/,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,39,0,5,0,https://bscscan68.com/#/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://page-verify79.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://page-verify79.firebaseapp.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,15,https://portala-notice.web.app/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,15,https://portala-notice.firebaseapp.com/,1
,1,1,0,0,1,1,0,0,0,0,5,3,0,0,8,0,0,3,7,10,24,https://portalsregistry.web.app/,1
,1,1,0,0,1,1,0,0,0,0,5,3,0,0,8,0,0,3,7,10,24,https://portalsregistry.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://track-id8763.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://track-id8763.firebaseapp.com/,1
,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,14,3,6,10,https://yahmail7.godaddysites.com/yahoo-mail,1
,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,14,3,6,10,https://yahmail42.godaddysites.com/yahoo-mail,1
,1,1,0,0,1,0,0,1,0,0,8,3,0,0,254,3,3,23,7,53,57,https://curaenatura.com/7pScriptCore/log/2f119/,1
,1,1,0,0,1,0,1,1,0,0,6,7,0,0,53,0,0,52,6,49,17,https://cityloft.tn/de/de/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://caomega.com/sps/loge/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder186502.dynadot.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder185535.dynadot.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder185048.dynadot.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,http://fast-yoke.surge.sh/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,10,http://eagrostore.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,https://alifhotels.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder184902.dynadot.com/,1
,1,0,0,0,1,0,0,1,0,0,2,0,0,0,14,0,0,4,3,11,4,https://ya.mba/8A5,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder187012.dynadot.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,6,https://activity.eventlink.to/1uyiY5W3B4iWkPIPx-CrsAUimqj,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder186891.dynadot.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,http://bit.ly/bpauth24,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,10,https://networkcoursemedia.com/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,10,http://is.gd/Hza057,1
,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,https://fb-businessportal.com/form/616114877,1
,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,https://fb-businessportal.com/form/4411416401,1
,1,1,0,1,1,0,0,1,0,0,3,1,0,0,59,0,0,25,77,15,42,http://www.pareos.fr/wp-content/themes/de/--/-/clients/dLxecX.php?verification#_,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://mycarousell.shop/safedeal/9354253,1
,1,0,0,1,1,1,0,1,0,0,8,0,0,0,0,0,0,8,1,4,30,https://universidademarxista.pco.org.br/,1
,1,1,0,1,1,0,0,1,0,0,3,1,0,0,59,0,0,25,77,15,42,https://www.pareos.fr/wp-content/themes/de/--/-/clients/dLxecX.php?verification#_,1
,1,1,0,1,1,1,0,1,0,0,10,2,0,0,4,0,0,7,15,13,45,https://nomeremesere.monster/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://secure-verification-client.info/index.php,1
,1,1,0,0,1,1,0,1,0,0,8,2,0,0,4,0,0,5,11,12,62,https://jeveuxmourirdemain.com/ns/xxxx-SFRwebcli/ologin.php,1
,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,8,2,8,4,http://defiprotocol.support,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,https://boomnews.es/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,http://is.gd/vtw6Xz,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,16,https://s.id/verifica-GRUPPOBPER-CLIENTI,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,http://gunider.gunidertoiclasses.com/,1
,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,14,3,6,10,http://yahmail42.godaddysites.com/,1
,1,0,0,1,1,0,0,0,0,0,3,0,0,0,22,0,0,2,11,8,21,https://alliegrolokjjmf.ramkcompy.ml/?tranzakt56964,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://primebradesco-sac.info.gf/contato/html/?cliente=Zmx1cHBpQGdsb2JvbWFpbC5jb20=&amp;sid=&amp;nm=,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,https://porsnom.xyz/pl/millenium/login/,1
,1,1,0,0,1,0,1,0,0,0,4,9,0,0,0,0,0,5,10,9,18,http://defichain-solutions.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,http://taxproezonline.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,42,5,40,http://wallet-polygon-technolodgy.us,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,14,0,1,80,https://orion-ex.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://yourwaterfrontsolutions.com/govemment.canada/start.php?program=tax&amp;target=details,1
,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,17,1,3,0,https://www.oncologiaclinicafpolis.com.br/r/index.html,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://icarusaerials.com/jp,1
,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,7,3,5,40,https://joyouspetrel.build067.wpsandbox.app/,1
,1,1,0,0,1,1,0,0,0,0,4,2,0,0,13,0,0,3,12,14,25,https://whiteroselaundries.co.uk/MyBalanceNow.html,1
,1,1,0,1,1,0,0,0,0,0,3,3,0,0,9,0,0,13,14,7,36,http://portfolio-metamask.xyz,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,https://v.ht/PFUVH?Home-Facebook-Confirmation=,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,https://v.ht/rlj2n?Home-Facebook-Confirmation=,1
,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9,7,6,30,https://yaypegs-collection.netlify.app/,1
,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9,7,6,27,https://yaypegsnft.netlify.app/,1
,1,1,0,0,1,0,0,0,0,0,3,38,0,0,17,0,0,7,25,3,36,https://opensea-app.de/,1
,0,1,0,0,1,0,0,0,0,0,0,3,0,0,32,0,2,19,7,3,56,https://airtpad.top/aave/?partner=756745674,1
,1,1,0,0,1,0,0,0,0,0,4,2,0,0,17,0,0,2,9,11,39,https://securespend.data-eventos.com.ar/Cwq8fTjavKCKmD6d.php,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,http://orpeoap.ihostfull.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://track-id4952.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://track-id4952.firebaseapp.com/,1
,1,1,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,4,2,11,11,https://connectwallet-vault.firebaseapp.com/connect-wallet.html,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,http://web3-fixtool-connect.live/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder186680.dynadot.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder187057.dynadot.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder186685.dynadot.com/,1
,1,1,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,4,2,11,11,https://connectwallet-vault.web.app/connect-wallet.html,1
,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,19,http://connect-collab.org,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder187384.dynadot.com/,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,4,6,7,https://mnbvcdf.godaddysites.com/,1
,1,1,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,2,3,8,17,https://login.lindellprivatechef.com/accounts/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreih3tieisi3ozm5muwovae2mypfp7jpnpy2clankomzraajmqgkdfm.ipfs.w3s.link/,1
,1,1,0,0,0,1,0,0,0,0,4,2,0,0,12,0,0,0,12,1,25,https://mybalancenow.targetshooting.co.nz/7qe4QdHyK4KFzhMN.php,1
,1,1,0,0,1,0,1,0,0,0,2,2,0,16,124,0,0,3,7,3,53,http://janeirosubofertas.com/35a4b4a1f81849391061f2c90/checkout/order/?PaymentMethod=billet&amp;orderId=03-851524146,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://seja-sicredi-black.com/?page=home&amp;amp;amp;amp;a=7324B135AD7119B41090A5186AE9324D44BE4EC8SECURE8FCD62D860778390C3C0B60529E7681FBF1988D7ACCESS&amp;amp;amp;amp;b=B4312EA2264F43D818F003142EA09EB3F837EE82SECURE6909106EB871F492EB4EF6B044F4D2202416F53DACCESS&amp;amp;amp;amp;c=F9328D8D9C9D77BD0E5A521F58C1510554E109E3SECURE037F03C4B0B709ED5AE85FE3A14D250D975F66DFACCESS,1
,1,1,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,3,3,31,https://digitalmagazweb.com/,1
,1,1,0,0,1,0,0,0,0,0,1,1,0,0,7,0,0,14,0,25,10,https://focuscertificados.com/%3cuni-by%3e/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,10,https://mrflcl.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://logn-aol-8a60.zi6.workers.dev/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://logn-aol-8a60.zi6.workers.dev/,1
,1,1,0,0,1,0,0,1,0,0,9,6,0,0,0,0,2,7,4,32,5,https://gjwk03.webwave.dev/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://gvkhzqet652.webcindario.com/,1
,1,1,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,3,3,31,https://digitalfaturawebonline.com/,1
,0,1,0,0,1,0,0,0,0,0,0,2,0,0,17,0,0,8,28,4,9,https://kslim.pk/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://gvkzxqwty95.webcindario.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://64.47.167.72.host.secureserver.net/.PontosID986123/?cid=cardozo.almeida@hotmail.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,https://homebankigalic.asnufalanu.co.ke/,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,14,https://fd-tcun-ejb6awdphre5hche.z01.azurefd.net/resources/faqs,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://rumblekongleage.com,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://10ktf-shops.xyz/claim/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://giaxenhapkhau.vn/151205148512000,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitebuilder187433.dynadot.com/,1
,1,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0,8,0,5,11,https://docs.google.com/forms/d/e/1FAIpQLSfDLe64a3R-u0M4oLXu5oXmgIZ8qsXpTGBmvyUhzhisksHnuA/viewform,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://acesso-caixa-gov.ml,1
,1,0,0,0,1,1,0,1,0,0,5,0,0,14,0,0,42,2,0,5,14,https://acesso-caixa-gov.ml/sigovstatic/prototipo/index.htm,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,https://tinyurl.com/2uj77wde,1
,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,9,0,14,35,http://debankconnect.com,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,http://connectwallet-vault.firebaseapp.com,1
,1,1,0,0,1,0,0,0,0,0,2,3,0,0,20,0,0,17,5,13,43,https://melamaskrecovery.com/,1
,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,19,http://servers-collab.land,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,http://connectwallet-vault.web.app,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://ga-games-ac.com/luiza/home.php?userID=&uri=0hDUG/nXTwEJ9Csgj2maRYXG/iyBwUlSnoZFW5PC3VQ=,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://ga-games-ac.com/luiza/home.php?userID=&amp;uri=LGTZ9gM2ev28CRD0g77uHyNsn5r4TWOLbhNf7AToO7M=,1
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,54,https://openboutikoskf.easy.co/,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://ga-games-ac.com/luiza/home.php?userID=&uri=LGTZ9gM2ev28CRD0g77uHyNsn5r4TWOLbhNf7AToO7M=,1
,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,https://ga-games-ac.com/luiza/home.php?userID=&amp;uri=kR+6tWYGghfiMcmwE9jAOxzcgGTsqoY6PY+NsH6+R/Q=,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://sjfkeno.web.app/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,https://sjfkeno.firebaseapp.com/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,17,https://ww1-bradconetempresa-ne2.web.app/,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,4,6,4,https://yupe.godaddysites.com/,1
,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,4,6,7,https://uytyhgj.godaddysites.com/,1
,1,1,0,1,1,0,0,1,0,0,25,2,0,63,133,0,0,12,21,18,34,https://radiodouradacd.com.br/usa/,1
,1,1,0,0,1,1,1,0,0,0,6,6,0,0,0,0,0,3,2,9,18,https://jetjackinc01.bitbucket.io/,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://a0sreadn.surge.sh/,1
,1,0,0,0,1,1,0,0,0,0,5,0,0,0,71,0,0,3,15,6,28,https://christopherstalbergmd.com/ioa/,1
